,DatafileName,Xcenter,Ycenter,MaxInt,Peaks,S
309,010_009.dat,522.26,505.86,10807.0,12,3.6
310,010_010.dat,523.87,505.98,9287.0,21,4.24
311,010_011.dat,521.46,505.74,10269.0,16,4.23
312,010_012.dat,521.94,506.09,10866.0,13,3.76
313,010_013.dat,523.9,505.94,10896.0,11,3.63
314,010_014.dat,520.91,505.67,10765.0,12,3.75
315,010_015.dat,522.09,505.49,10746.0,7,3.46
316,010_016.dat,522.16,505.93,9762.0,19,4.15
317,010_017.dat,522.27,504.56,10689.0,18,4.01
318,010_018.dat,521.98,505.73,10816.0,10,3.7
319,010_019.dat,521.85,505.43,10791.0,9,3.84
320,010_020.dat,521.97,505.87,10719.0,9,3.55
321,010_021.dat,524.19,506.61,10087.0,18,4.22
322,010_022.dat,521.51,505.16,10397.0,17,4.06
323,010_023.dat,522.27,505.3,10848.0,4,3.44
324,010_024.dat,523.34,505.59,10793.0,9,3.9
325,010_025.dat,522.9,506.25,10873.0,13,4.02
326,010_026.dat,523.12,505.69,10906.0,6,3.34
327,010_027.dat,523.01,505.63,9387.0,18,4.2
328,010_028.dat,522.23,504.37,10743.0,11,3.86
329,010_029.dat,522.49,505.61,10911.0,1,3.18
330,011_000.dat,522.06,505.89,10739.0,7,3.77
331,011_001.dat,522.22,505.93,10851.0,5,3.46
332,011_002.dat,522.31,505.86,10911.0,3,3.4
333,011_003.dat,524.46,506.21,10909.0,12,3.81
334,011_004.dat,523.17,506.4,10865.0,18,3.87
335,011_005.dat,522.18,504.81,10552.0,12,4.04
336,011_006.dat,524.27,506.3,10759.0,9,3.8
337,011_007.dat,522.2,505.87,10946.0,4,3.48
338,011_008.dat,520.15,504.17,10697.0,12,4.21
339,011_009.dat,522.04,505.41,10963.0,12,3.66
340,011_010.dat,523.03,505.63,10888.0,11,3.85
341,011_011.dat,522.08,506.08,10798.0,9,3.63
342,011_012.dat,522.62,505.64,10995.0,4,3.34
343,011_013.dat,522.82,505.5,10841.0,9,3.52
344,011_014.dat,522.16,505.85,10378.0,18,4.01
345,011_015.dat,523.21,505.48,10971.0,10,3.56
346,011_016.dat,521.38,504.99,10798.0,19,4.0
347,011_017.dat,522.49,505.76,10911.0,6,3.42
348,011_018.dat,523.22,505.55,10987.0,11,3.7
349,011_019.dat,521.89,505.24,10728.0,13,4.0
350,011_020.dat,521.85,505.25,10678.0,11,3.65
351,011_021.dat,522.3,505.03,10769.0,13,3.97
352,011_022.dat,521.78,505.62,10691.0,14,3.65
353,011_023.dat,521.87,505.37,11042.0,4,3.44
354,011_024.dat,523.48,506.35,10855.0,13,3.88
355,011_025.dat,521.48,506.0,10882.0,15,3.89
356,011_026.dat,522.26,505.3,10955.0,6,3.33
357,011_027.dat,522.73,505.49,10847.0,7,3.54
358,011_028.dat,522.98,505.55,10935.0,11,3.61
359,011_029.dat,523.53,506.26,10915.0,15,3.92
360,012_000.dat,523.59,506.21,10340.0,16,4.15
361,012_001.dat,522.64,505.56,8783.0,14,4.3
362,012_002.dat,524.64,506.5,10683.0,13,4.1
363,012_003.dat,521.97,505.64,10068.0,10,4.06
364,012_004.dat,523.5,506.03,10862.0,8,3.59
365,012_005.dat,522.45,505.33,10819.0,5,3.43
366,012_006.dat,521.98,505.17,9565.0,17,4.18
367,012_007.dat,523.38,505.68,10900.0,8,3.51
368,012_008.dat,522.2,505.11,10725.0,9,3.65
369,012_009.dat,523.18,506.29,10837.0,11,3.88
370,012_010.dat,522.95,505.47,10923.0,3,3.4
371,012_011.dat,523.88,506.28,10914.0,14,3.83
372,012_012.dat,522.9,505.79,10843.0,5,3.39
373,012_013.dat,522.37,505.45,10753.0,9,3.85
374,012_014.dat,521.5,505.43,10662.0,16,3.98
375,012_015.dat,522.96,505.61,10374.0,14,3.87
376,012_016.dat,522.58,505.32,10876.0,7,3.5
377,012_017.dat,521.88,505.27,10794.0,17,4.01
378,012_018.dat,522.56,505.69,10647.0,15,4.01
379,012_019.dat,521.69,504.79,9962.0,17,4.19
380,012_020.dat,523.45,505.45,10974.0,11,3.76
381,012_021.dat,522.27,506.0,9532.0,16,4.27
382,012_022.dat,523.05,505.65,10942.0,7,3.39
383,012_023.dat,522.67,505.88,10015.0,15,4.04
384,012_024.dat,521.65,505.96,10892.0,11,3.88
385,012_025.dat,522.37,505.58,10434.0,15,4.09
386,012_026.dat,523.21,505.82,10809.0,6,3.62
387,012_027.dat,521.24,505.3,10777.0,12,3.97
388,012_028.dat,521.79,505.42,10792.0,11,3.94
389,012_029.dat,519.61,504.29,9798.0,19,4.27
390,013_000.dat,522.22,505.45,10806.0,11,3.56
