,DatafileName,Xcenter,Ycenter,MaxInt,Peaks,S
14487,076_047.dat,522.49,505.74,9239.0,7,4.12
14488,076_048.dat,523.18,507.49,7396.0,6,4.51
14489,076_049.dat,522.52,505.98,10184.0,5,4.08
14490,076_050.dat,523.19,506.19,10855.0,3,3.58
14491,076_051.dat,521.88,505.58,9658.0,6,4.11
14492,076_052.dat,523.51,505.52,7546.0,7,4.37
14493,076_053.dat,522.52,505.67,7652.0,8,4.36
14494,076_054.dat,522.71,505.76,4514.0,4,4.63
14495,076_055.dat,522.32,504.75,9870.0,6,3.96
14496,076_056.dat,525.34,507.6,7285.0,9,4.43
14497,076_057.dat,522.12,504.14,6430.0,4,4.58
14498,076_058.dat,524.44,506.59,9594.0,5,4.11
14499,076_059.dat,522.43,505.04,5540.0,5,4.58
14500,076_060.dat,523.07,506.26,8867.0,2,4.28
14501,076_061.dat,522.26,505.38,8279.0,5,4.1
14502,076_062.dat,522.31,505.26,4925.0,7,4.62
14503,076_063.dat,521.04,505.84,8618.0,7,4.32
14504,076_064.dat,522.17,504.26,10519.0,6,3.9
14505,076_065.dat,524.44,507.23,8251.0,5,4.42
14506,076_066.dat,521.84,505.49,6690.0,6,4.48
14507,076_067.dat,523.58,506.03,10283.0,8,3.89
14508,076_068.dat,522.79,506.45,8129.0,11,4.29
14509,076_069.dat,523.15,506.12,5016.0,7,4.6
14510,076_070.dat,523.08,506.09,7179.0,11,4.41
14511,076_071.dat,522.65,505.87,9317.0,12,4.17
14512,076_072.dat,523.76,505.76,8416.0,9,4.3
14513,076_073.dat,522.7,506.04,5517.0,7,4.6
14514,076_074.dat,523.27,506.12,6756.0,5,4.46
14515,076_075.dat,524.28,506.38,4705.0,2,4.66
14516,076_076.dat,521.47,505.46,10791.0,1,3.4
14517,076_077.dat,523.9,506.72,8639.0,10,4.37
14518,076_078.dat,523.18,505.47,7868.0,3,4.45
14519,076_079.dat,522.94,505.37,4524.0,6,4.64
14520,076_080.dat,523.76,506.72,4030.0,4,4.65
14521,076_081.dat,524.21,508.01,6842.0,6,4.55
14522,076_082.dat,523.81,505.77,8883.0,7,4.31
14523,076_083.dat,523.15,504.84,4970.0,6,4.62
14524,076_084.dat,523.15,505.12,8882.0,7,4.34
14525,076_085.dat,523.06,505.75,5040.0,7,4.56
14526,076_086.dat,523.05,506.46,6887.0,13,4.52
14527,076_087.dat,523.46,505.76,7759.0,8,4.42
14528,076_088.dat,523.04,505.83,10490.0,7,3.91
14529,076_089.dat,523.2,506.23,8006.0,5,4.28
14530,076_090.dat,522.11,506.51,6864.0,3,4.47
14531,076_091.dat,522.02,505.23,7562.0,4,4.38
14532,076_092.dat,523.31,506.15,9712.0,10,4.02
14533,076_093.dat,524.45,506.92,6180.0,6,4.58
14534,076_094.dat,522.32,505.86,3038.0,6,4.67
14535,076_095.dat,524.65,505.03,10524.0,2,4.05
14536,076_096.dat,523.09,505.62,9217.0,9,4.19
14537,076_097.dat,522.6,505.18,9115.0,1,4.15
14538,076_098.dat,522.51,505.1,6478.0,5,4.55
14539,076_099.dat,521.97,505.4,10856.0,1,3.47
14540,076_100.dat,522.71,506.07,8934.0,5,4.23
14541,076_101.dat,523.61,505.33,8378.0,4,4.34
14542,076_102.dat,523.1,505.89,10820.0,1,3.48
14543,076_103.dat,524.86,505.09,8472.0,5,4.27
14544,076_104.dat,522.42,505.73,8869.0,8,4.28
14545,076_105.dat,521.79,507.01,7296.0,2,4.43
14546,076_106.dat,521.42,505.46,8921.0,4,4.21
14547,076_107.dat,521.6,505.76,7961.0,3,4.31
14548,076_108.dat,523.32,505.78,8393.0,9,4.3
14549,076_109.dat,523.86,505.74,3080.0,4,4.69
14550,076_110.dat,524.17,505.78,9860.0,5,4.07
14551,076_111.dat,524.32,505.96,7229.0,9,4.45
14552,076_112.dat,522.8,506.02,8778.0,8,4.1
14553,076_113.dat,521.95,506.25,4432.0,6,4.63
14554,076_114.dat,523.51,502.66,5804.0,6,4.6
14555,076_115.dat,522.24,504.35,6620.0,9,4.46
14556,076_116.dat,523.71,506.44,8206.0,7,4.34
14557,076_117.dat,522.64,505.68,7863.0,8,4.37
14558,076_118.dat,522.44,504.94,6736.0,8,4.48
14559,076_119.dat,522.69,505.43,8404.0,12,4.24
14560,076_120.dat,523.28,505.66,9462.0,7,4.11
