,DatafileName,Xcenter,Ycenter,MaxInt,Peaks,S
6575,03/044_015.dat,486.33,507.78,247.0,1,4.75
6576,03/044_016.dat,486.23,508.17,688.0,3,4.98
6577,03/044_017.dat,490.39,513.16,2936.0,1,5.03
6578,03/044_018.dat,488.42,508.89,10918.0,1,4.07
6579,03/044_019.dat,488.47,508.83,11014.0,1,4.06
6580,03/044_020.dat,488.47,508.86,10797.0,1,4.07
6581,03/044_021.dat,488.43,508.8,10857.0,1,4.09
6582,03/044_022.dat,488.48,508.78,10869.0,1,4.04
6583,03/044_023.dat,488.33,508.47,10754.0,1,4.12
6584,03/044_024.dat,485.4,506.81,2037.0,1,5.02
6585,03/044_025.dat,489.41,509.96,2249.0,2,5.02
6586,03/044_026.dat,488.48,508.71,10784.0,1,4.12
6587,03/044_027.dat,485.74,507.68,2127.0,4,5.04
6588,03/044_028.dat,489.49,509.34,290.0,1,4.85
6589,03/044_029.dat,487.32,509.4,656.0,3,4.91
6590,03/044_030.dat,490.13,506.09,1062.0,1,5.0
6591,03/044_031.dat,493.99,512.32,5101.0,2,4.94
6592,03/044_032.dat,488.43,508.66,10876.0,1,4.11
6593,03/044_033.dat,487.25,506.25,1202.0,5,5.04
6594,03/044_034.dat,486.98,507.55,210.0,1,4.39
6595,03/044_035.dat,487.18,508.94,227.0,1,4.79
6596,03/044_036.dat,493.59,511.41,895.0,1,4.99
6597,03/044_037.dat,493.88,512.11,7797.0,1,4.83
6598,03/044_038.dat,491.98,509.47,3075.0,7,5.02
6599,03/044_039.dat,488.56,508.87,10867.0,1,4.06
6600,03/045_000.dat,488.26,509.74,106.0,2,3.97
6601,03/045_001.dat,488.45,512.26,1488.0,1,4.99
6602,03/045_002.dat,490.73,509.14,756.0,1,4.95
6603,03/045_003.dat,485.05,507.32,1984.0,3,5.03
6604,03/045_004.dat,491.42,510.09,168.0,1,4.68
6605,03/045_005.dat,490.83,509.41,216.0,1,4.69
6606,03/045_006.dat,488.29,511.42,2950.0,3,5.03
6607,03/045_007.dat,486.83,502.73,6462.0,2,4.88
6608,03/045_008.dat,488.93,509.16,177.0,1,4.16
6609,03/045_009.dat,491.02,515.43,1378.0,3,4.97
6610,03/045_010.dat,495.19,506.74,4972.0,2,4.94
6611,03/045_011.dat,491.09,510.63,1196.0,2,4.97
6612,03/045_012.dat,494.48,508.39,722.0,1,4.87
6613,03/045_013.dat,491.8,508.42,889.0,2,4.97
6614,03/045_014.dat,489.37,509.55,213.0,1,4.45
6615,03/045_015.dat,490.9,511.31,355.0,1,4.85
6616,03/045_016.dat,489.56,508.76,2394.0,5,5.03
6617,03/045_017.dat,491.48,512.54,7039.0,6,4.83
6618,03/045_018.dat,488.44,508.8,10958.0,1,4.04
6619,03/045_019.dat,488.42,508.94,10906.0,2,4.04
6620,03/045_020.dat,488.38,508.88,10863.0,1,4.06
6621,03/045_021.dat,488.41,508.84,10965.0,1,4.05
6622,03/045_022.dat,488.43,508.96,10819.0,1,4.06
6623,03/045_023.dat,488.42,508.71,10791.0,1,4.08
6624,03/045_024.dat,488.17,508.86,1404.0,1,4.98
6625,03/045_025.dat,489.25,509.68,1074.0,2,5.03
6626,03/045_026.dat,488.4,508.98,10479.0,1,4.18
6627,03/045_027.dat,490.43,508.63,1637.0,7,5.05
6628,03/045_028.dat,488.88,510.05,860.0,3,5.0
6629,03/045_029.dat,494.01,508.55,1002.0,2,4.96
6630,03/045_030.dat,488.97,509.88,5202.0,4,4.91
6631,03/045_031.dat,482.69,508.45,8679.0,2,4.64
6632,03/045_032.dat,482.87,506.63,6706.0,4,4.87
6633,03/045_033.dat,489.06,506.33,1178.0,3,5.0
6634,03/045_034.dat,488.45,507.64,197.0,1,4.63
6635,03/045_035.dat,489.87,513.97,235.0,1,4.55
6636,03/045_036.dat,488.85,512.8,10638.0,1,4.45
6637,03/045_037.dat,488.47,508.78,10751.0,1,4.11
6638,03/045_038.dat,488.91,508.83,11002.0,1,4.1
6639,03/045_039.dat,488.53,508.8,10678.0,1,4.11
6640,03/046_000.dat,490.11,509.44,128.0,1,4.31
6641,03/046_001.dat,489.14,513.49,173.0,1,4.61
6642,03/046_002.dat,487.29,509.25,1122.0,1,4.96
6643,03/046_003.dat,485.78,507.27,239.0,1,4.8
6644,03/046_004.dat,493.93,510.12,147.0,1,4.23
6645,03/046_005.dat,492.49,508.43,249.0,1,4.69
6646,03/046_006.dat,488.01,514.21,2213.0,4,5.07
6647,03/046_007.dat,484.11,505.41,6883.0,1,4.84
6648,03/046_008.dat,488.78,509.34,223.0,1,4.64
6649,03/046_009.dat,490.91,514.32,5910.0,2,4.85
6650,03/046_010.dat,488.4,508.77,10887.0,1,4.05
6651,03/046_011.dat,491.89,510.38,6482.0,7,4.87
6652,03/046_012.dat,488.76,508.86,11129.0,1,4.04
6653,03/046_013.dat,490.75,507.97,10734.0,1,4.32
6654,03/046_014.dat,489.42,509.73,460.0,1,4.93
6655,03/046_015.dat,491.25,512.33,869.0,3,4.99
6656,03/046_016.dat,488.99,508.84,11097.0,1,4.08
6657,03/046_017.dat,488.85,509.22,10957.0,1,4.09
6658,03/046_018.dat,488.39,508.75,10863.0,1,4.09
6659,03/046_019.dat,488.37,508.95,10903.0,1,4.08
6660,03/046_020.dat,488.34,508.79,10632.0,1,4.1
6661,03/046_021.dat,488.3,508.86,10785.0,1,4.07
6662,03/046_022.dat,488.43,508.79,10850.0,1,4.09
6663,03/046_023.dat,488.35,508.35,10437.0,1,4.17
6664,03/046_024.dat,487.02,508.53,957.0,3,5.01
6665,03/046_025.dat,490.0,513.01,1036.0,2,5.01
6666,03/046_026.dat,489.9,511.51,10847.0,1,4.31
6667,03/046_027.dat,492.89,506.02,5275.0,5,4.91
6668,03/046_028.dat,493.51,509.62,2317.0,4,5.03
6669,03/046_029.dat,489.14,508.82,10695.0,1,4.15
6670,03/046_030.dat,485.83,507.95,491.0,2,4.97
6671,03/046_031.dat,487.05,509.08,315.0,1,4.79
6672,03/046_032.dat,483.23,507.72,242.0,1,4.41
6673,03/046_033.dat,487.92,509.97,1721.0,3,5.0
6674,03/046_034.dat,490.85,506.36,250.0,1,4.81
6675,03/046_035.dat,489.93,510.02,180.0,1,4.45
6676,03/046_036.dat,488.68,513.27,6128.0,3,4.9
6677,03/046_037.dat,488.48,508.71,10964.0,1,4.08
6678,03/046_038.dat,488.43,508.88,10733.0,1,4.1
6679,03/046_039.dat,488.53,508.79,10759.0,1,4.11
6680,03/047_000.dat,488.32,505.5,123.0,1,4.24
6681,03/047_001.dat,488.32,508.57,112.0,1,4.21
6682,03/047_002.dat,488.45,512.7,618.0,1,4.87
6683,03/047_003.dat,489.8,507.75,272.0,1,4.8
6684,03/047_004.dat,493.92,511.14,271.0,1,4.42
6685,03/047_005.dat,494.79,509.81,3039.0,4,4.98
6686,03/047_006.dat,489.02,506.35,1694.0,4,5.01
6687,03/047_007.dat,485.31,507.78,235.0,1,4.57
6688,03/047_008.dat,488.48,509.64,229.0,1,4.75
6689,03/047_009.dat,488.29,513.37,6300.0,3,4.82
6690,03/047_010.dat,488.47,508.84,10970.0,1,4.02
6691,03/047_011.dat,488.45,508.85,10760.0,1,4.11
6692,03/047_012.dat,488.52,508.84,10706.0,1,4.13
6693,03/047_013.dat,488.49,508.71,10981.0,1,4.09
6694,03/047_014.dat,494.17,507.62,4075.0,4,4.99
