,DatafileName,Xcenter,Ycenter,MaxInt,Peaks,S
282,01/014_002.dat,506.85,538.0,4055.0,4,7.17
283,01/014_003.dat,508.81,537.91,4261.0,6,7.2
284,01/014_004.dat,508.05,538.33,4129.0,3,7.2
285,01/014_005.dat,507.6,538.54,1125.0,5,7.06
286,01/014_006.dat,507.21,539.0,1342.0,4,7.13
287,01/014_007.dat,507.63,539.09,6020.0,2,7.28
288,01/014_008.dat,507.74,539.67,5651.0,2,7.29
289,01/014_009.dat,507.8,540.26,3466.0,5,7.28
290,01/014_010.dat,508.06,540.42,6328.0,3,7.29
291,01/014_011.dat,508.41,540.57,9017.0,2,7.28
292,01/014_012.dat,509.04,540.41,7890.0,2,7.27
293,01/014_013.dat,509.39,540.78,3769.0,2,7.24
294,01/014_014.dat,507.68,541.07,729.0,5,6.91
295,01/014_015.dat,508.93,540.16,1732.0,3,7.1
296,01/014_016.dat,508.71,540.51,1995.0,3,7.11
297,01/014_017.dat,509.37,540.62,538.0,4,6.88
298,01/014_018.dat,509.21,542.09,2721.0,6,7.22
