,DatafileName,Xcenter,Ycenter,MaxInt,Peaks,S
28090,147_160.dat,523.58,505.68,8798.0,4,4.17
28091,147_161.dat,523.14,505.58,8803.0,6,4.15
28092,147_162.dat,522.65,506.1,10095.0,1,3.87
28093,147_163.dat,522.99,505.42,9282.0,1,4.06
28094,147_164.dat,522.56,507.06,6400.0,6,4.5
28095,147_165.dat,523.06,505.86,10385.0,1,3.73
28096,147_166.dat,523.15,505.69,10421.0,1,3.7
28097,147_167.dat,523.39,505.88,7224.0,8,4.36
28098,147_168.dat,522.44,505.62,7746.0,2,4.38
28099,147_169.dat,522.87,505.87,10078.0,1,3.79
28100,147_170.dat,522.86,505.93,10476.0,1,3.71
28101,147_171.dat,522.78,505.69,9392.0,3,4.06
28102,147_172.dat,522.67,505.6,9150.0,4,4.1
28103,147_173.dat,522.85,505.74,10184.0,1,3.8
28104,147_174.dat,522.73,505.68,9818.0,1,3.98
28105,147_175.dat,522.67,505.84,6112.0,9,4.46
28106,147_176.dat,523.09,505.7,10720.0,1,3.61
28107,147_177.dat,522.82,505.71,10754.0,1,3.55
28108,147_178.dat,522.81,505.78,10879.0,1,3.54
28109,147_179.dat,522.98,505.81,10812.0,1,3.57
28110,147_180.dat,523.25,505.76,5373.0,9,4.53
28111,147_181.dat,522.91,505.91,10628.0,1,3.68
28112,147_182.dat,522.86,505.74,10746.0,1,3.6
28113,147_183.dat,522.85,505.82,10819.0,1,3.6
28114,147_184.dat,522.81,505.72,10741.0,1,3.6
28115,147_185.dat,522.96,505.64,6700.0,12,4.46
28116,147_186.dat,523.04,505.8,6591.0,8,4.47
28117,147_187.dat,522.85,505.71,9867.0,1,3.89
28118,147_188.dat,523.16,506.2,8251.0,1,4.27
28119,147_189.dat,522.7,506.38,5906.0,8,4.53
28120,148_000.dat,522.77,506.86,10859.0,1,3.62
28121,148_001.dat,523.06,506.62,10534.0,1,3.75
28122,148_002.dat,522.9,506.91,10735.0,1,3.63
28123,148_003.dat,522.84,507.24,4241.0,5,4.64
28124,148_004.dat,523.22,506.86,9218.0,10,4.1
28125,148_005.dat,522.89,506.84,10816.0,1,3.62
28126,148_006.dat,522.5,507.2,10526.0,1,3.71
28127,148_007.dat,523.23,506.99,6961.0,5,4.47
28128,148_008.dat,522.94,506.64,10241.0,1,3.86
28129,148_009.dat,522.93,506.93,10738.0,1,3.65
28130,148_010.dat,522.88,506.65,10846.0,1,3.56
28131,148_011.dat,522.81,506.67,9181.0,4,4.08
28132,148_012.dat,522.84,507.04,7820.0,8,4.36
28133,148_013.dat,523.07,506.46,10646.0,1,3.69
28134,148_014.dat,522.89,506.98,9592.0,5,3.98
28135,148_015.dat,523.02,506.95,6369.0,6,4.54
28136,148_016.dat,522.83,506.84,10910.0,1,3.58
28137,148_017.dat,522.78,506.74,10870.0,1,3.58
28138,148_018.dat,522.79,506.74,10962.0,1,3.55
28139,148_019.dat,523.12,506.69,5669.0,5,4.58
28140,148_020.dat,522.75,507.13,7576.0,7,4.35
28141,148_021.dat,522.7,506.94,9952.0,1,4.0
28142,148_022.dat,523.43,506.78,7090.0,6,4.46
28143,148_023.dat,522.75,507.14,4648.0,4,4.61
28144,148_024.dat,522.72,506.89,10062.0,1,3.93
28145,148_025.dat,522.96,506.62,6297.0,7,4.57
28146,148_026.dat,522.89,506.59,10384.0,1,3.76
28147,148_027.dat,523.06,506.85,9025.0,2,4.2
28148,148_028.dat,522.6,506.66,10544.0,1,3.7
28149,148_029.dat,523.31,507.05,5091.0,6,4.61
28150,148_030.dat,523.11,507.11,9235.0,2,4.24
28151,148_031.dat,523.25,507.0,6950.0,10,4.44
28152,148_032.dat,522.44,506.6,9530.0,5,4.05
28153,148_033.dat,522.73,506.75,10845.0,1,3.61
28154,148_034.dat,523.11,507.12,7091.0,9,4.39
28155,148_035.dat,523.74,507.15,3629.0,6,4.65
28156,148_036.dat,522.98,506.54,10488.0,1,3.76
28157,148_037.dat,523.09,506.84,8421.0,4,4.31
28158,148_038.dat,522.87,506.49,3295.0,4,4.68
28159,148_039.dat,523.04,506.37,10573.0,1,3.7
28160,148_040.dat,522.96,506.43,10956.0,1,3.58
28161,148_041.dat,523.56,506.63,9818.0,7,4.04
28162,148_042.dat,523.05,506.47,10335.0,1,3.8
28163,148_043.dat,523.23,506.45,8744.0,3,4.18
28164,148_044.dat,522.77,506.47,9901.0,1,3.89
28165,148_045.dat,523.42,506.68,8069.0,2,4.34
28166,148_046.dat,523.08,506.31,10863.0,1,3.63
28167,148_047.dat,522.73,506.36,8713.0,6,4.21
28168,148_048.dat,522.88,506.27,10901.0,1,3.54
28169,148_049.dat,522.86,506.44,10842.0,1,3.58
28170,148_050.dat,522.82,506.42,10832.0,1,3.57
28171,148_051.dat,522.86,506.38,10789.0,1,3.58
28172,148_052.dat,523.0,506.27,10637.0,1,3.69
28173,148_053.dat,523.25,506.85,6144.0,8,4.53
28174,148_054.dat,522.81,506.5,9883.0,1,3.98
28175,148_055.dat,522.68,506.63,10893.0,1,3.58
28176,148_056.dat,522.81,506.31,10845.0,1,3.59
28177,148_057.dat,522.94,506.82,6853.0,8,4.46
28178,148_058.dat,522.96,506.28,10874.0,1,3.56
28179,148_059.dat,522.79,506.28,10830.0,1,3.55
28180,148_060.dat,522.87,506.32,10869.0,1,3.58
28181,148_061.dat,522.32,506.48,10212.0,1,3.81
28182,148_062.dat,523.01,506.49,3625.0,5,4.67
28183,148_063.dat,522.98,506.49,10300.0,1,3.79
28184,148_064.dat,522.89,506.51,8650.0,7,4.27
28185,148_065.dat,522.36,506.62,5483.0,8,4.54
28186,148_066.dat,523.09,506.51,10173.0,3,3.91
28187,148_067.dat,522.81,506.32,10861.0,1,3.63
28188,148_068.dat,522.8,506.25,10889.0,1,3.6
28189,148_069.dat,522.99,506.21,10892.0,1,3.61
28190,148_070.dat,522.73,506.23,9942.0,2,3.95
28191,148_071.dat,522.65,506.47,8754.0,6,4.19
28192,148_072.dat,524.4,506.56,3818.0,4,4.67
28193,148_073.dat,522.79,506.51,7528.0,6,4.39
28194,148_074.dat,522.97,506.17,10846.0,1,3.57
28195,148_075.dat,523.02,506.25,10924.0,1,3.59
28196,148_076.dat,522.81,506.24,10801.0,1,3.56
28197,148_077.dat,523.04,506.25,10930.0,1,3.59
28198,148_078.dat,522.76,506.33,9283.0,5,4.13
28199,148_079.dat,522.59,506.43,10703.0,1,3.69
28200,148_080.dat,522.83,506.19,10866.0,1,3.57
28201,148_081.dat,522.91,506.26,10867.0,1,3.58
28202,148_082.dat,522.84,506.11,10766.0,1,3.56
28203,148_083.dat,522.97,506.18,10803.0,1,3.58
28204,148_084.dat,523.16,506.04,8557.0,7,4.2
28205,148_085.dat,522.98,506.55,10371.0,1,3.77
28206,148_086.dat,523.2,506.13,10193.0,2,3.92
28207,148_087.dat,522.81,506.24,7949.0,10,4.37
28208,148_088.dat,522.81,506.46,5378.0,9,4.53
28209,148_089.dat,522.87,506.16,10829.0,1,3.59
28210,148_090.dat,522.83,506.13,10727.0,1,3.59
28211,148_091.dat,522.86,506.34,7516.0,6,4.41
28212,148_092.dat,522.6,506.8,7796.0,7,4.37
28213,148_093.dat,523.22,506.55,8294.0,8,4.31
28214,148_094.dat,522.82,506.13,10872.0,1,3.57
28215,148_095.dat,523.34,506.08,9854.0,2,3.94
28216,148_096.dat,523.02,506.2,10776.0,1,3.61
28217,148_097.dat,522.85,506.05,10809.0,1,3.56
28218,148_098.dat,522.8,506.08,10825.0,1,3.57
28219,148_099.dat,523.07,506.12,10620.0,1,3.69
28220,148_100.dat,522.59,506.39,6966.0,4,4.47
28221,148_101.dat,523.15,506.83,4724.0,9,4.61
28222,148_102.dat,522.88,506.71,6986.0,6,4.45
28223,148_103.dat,522.79,506.08,10876.0,1,3.55
28224,148_104.dat,523.63,506.32,9979.0,1,3.9
28225,148_105.dat,522.97,506.09,10760.0,1,3.59
28226,148_106.dat,523.12,505.9,10284.0,1,3.84
28227,148_107.dat,522.88,506.35,7507.0,5,4.4
28228,148_108.dat,522.83,506.52,9368.0,2,4.04
28229,148_109.dat,522.88,506.01,10920.0,1,3.56
28230,148_110.dat,522.92,506.17,9463.0,1,4.01
